name,owner_login,owner_type,language,stargazers_count,forks_count,open_issues_count,size_kb,license_name,has_wiki,is_fork,archived,created_at
markdown-here,adam-p,User,JavaScript,60249,11020,318,17985,MIT,True,False,False,2012-05-13T03:27:22Z
jquery,jquery,Organization,JavaScript,59780,20378,100,36013,MIT,True,False,False,2009-04-03T15:20:14Z
angular.js,angular,Organization,JavaScript,58513,26990,461,101796,MIT,True,False,True,2010-01-06T00:34:37Z
html5-boilerplate,h5bp,Organization,JavaScript,57616,12257,26,22885,MIT,True,False,False,2010-01-24T18:03:24Z
DeepLearning-500-questions,scutan90,User,JavaScript,57612,15863,120,207074,GPL-3.0,True,False,False,2018-06-27T06:36:45Z
gatsby,gatsbyjs,Organization,JavaScript,55940,10120,443,1152987,MIT,False,False,False,2015-05-21T22:43:05Z
leetcode,azl397985856,User,JavaScript,55740,9359,12,126606,NOASSERTION,True,False,False,2018-03-30T09:13:51Z
archify,tt-a1i,User,JavaScript,55201,3621,142,138615,MIT,True,False,False,2026-04-15T05:27:37Z
pdf.js,mozilla,Organization,JavaScript,53850,10665,414,195404,Apache-2.0,True,False,False,2011-04-26T06:32:03Z
chinese-poetry,chinese-poetry,Organization,JavaScript,53385,10726,137,227208,MIT,True,False,False,2016-09-02T03:32:25Z
prettier,prettier,Organization,JavaScript,52242,4996,1434,179324,MIT,True,False,False,2016-11-29T17:13:37Z
hiring-without-whiteboards,poteto,User,JavaScript,52051,3935,11,3423,MIT,False,False,False,2017-03-15T05:09:01Z
Semantic-UI,Semantic-Org,Organization,JavaScript,51018,4849,1070,113201,MIT,True,False,False,2013-04-08T23:32:04Z
hacker-scripts,NARKOZ,User,JavaScript,49824,6651,71,105,,False,False,False,2015-11-21T19:05:09Z
htmx,bigskysoftware,Organization,JavaScript,49399,1655,283,140645,NOASSERTION,False,False,False,2020-04-13T16:17:51Z
marketingskills,coreyhaines31,User,JavaScript,49007,7505,108,3249,MIT,True,False,False,2026-01-15T19:45:23Z
algorithm-visualizer,algorithm-visualizer,Organization,JavaScript,48724,7575,80,21182,MIT,True,False,False,2016-05-15T00:27:45Z
dayjs,iamkun,User,JavaScript,48664,2471,1325,6183,MIT,True,False,False,2018-04-10T09:26:44Z
moment,moment,Organization,JavaScript,47917,6974,73,22850,MIT,False,False,False,2011-03-01T02:46:06Z
react-bits,DavidHDev,User,JavaScript,46944,2265,8,131113,NOASSERTION,True,False,False,2024-08-06T06:54:54Z
serverless,serverless,Organization,JavaScript,46916,5718,1219,114521,NOASSERTION,False,False,False,2015-04-21T03:48:40Z
bruno,usebruno,Organization,JavaScript,46843,2859,1826,64721,MIT,False,False,False,2022-09-27T20:51:45Z
30-Days-Of-JavaScript,Asabeneh,User,JavaScript,46772,10458,369,124996,,True,False,False,2019-12-23T14:07:40Z
monaco-editor,microsoft,Organization,JavaScript,46699,4121,855,140412,MIT,True,False,False,2016-06-07T16:56:31Z
awesome-cheatsheets,LeCoupa,User,JavaScript,46441,6697,136,8889,MIT,True,False,False,2017-11-09T02:47:15Z
zx,google,Organization,JavaScript,45733,1294,58,4199,Apache-2.0,False,False,False,2021-05-05T05:50:01Z
Leaflet,Leaflet,Organization,JavaScript,45588,6161,568,60036,BSD-2-Clause,False,False,False,2010-09-22T16:57:44Z
edex-ui,GitSquared,User,JavaScript,45049,3192,6,31579,GPL-3.0,True,False,True,2017-01-28T09:35:02Z
meteor,meteor,Organization,JavaScript,44808,5243,325,151367,NOASSERTION,True,False,False,2012-01-19T01:58:17Z
reactjs-interview-questions,sudheerj,User,JavaScript,44785,10381,9,17694,MIT,True,False,False,2018-05-31T17:17:01Z
EasySpider,NaiboWang,User,JavaScript,44514,5387,271,153713,AGPL-3.0,True,False,False,2020-07-18T02:41:27Z
parcel,parcel-bundler,Organization,JavaScript,44023,2284,607,65951,MIT,False,False,False,2017-08-07T16:36:47Z
front-end-interview-handbook,yangshun,User,JavaScript,44001,5930,11,331092,MIT,True,False,False,2018-01-13T19:40:08Z
pm2,Unitech,User,JavaScript,43293,2726,1097,14465,NOASSERTION,False,False,False,2013-05-21T03:25:25Z
daisyui,saadeghi,User,JavaScript,42337,1681,44,12299420,MIT,False,False,False,2020-11-28T22:57:27Z
uni-app,dcloudio,Organization,JavaScript,41605,3710,707,8282709,Apache-2.0,True,False,False,2018-07-12T08:52:39Z
yarn,yarnpkg,Organization,JavaScript,41483,2712,2056,119774,NOASSERTION,False,False,False,2016-01-19T17:39:16Z
nw.js,nwjs,Organization,JavaScript,41162,3852,911,136486,MIT,True,False,False,2012-01-04T06:21:10Z
Awesome-Design-Tools,goabstract,Organization,JavaScript,41145,2341,198,19220,MIT,True,False,False,2019-02-12T13:55:30Z
ToolJet,ToolJet,Organization,JavaScript,40870,5441,1205,1704067,AGPL-3.0,False,False,False,2021-03-30T08:51:34Z
remote-jobs,remoteintech,Organization,JavaScript,40802,3956,8,14073,NOASSERTION,False,False,False,2015-10-13T03:49:25Z
awesome-cursorrules,PatrickJS,User,JavaScript,40742,3469,61,2938,CC0-1.0,False,False,False,2024-09-16T15:38:38Z
phaser,phaserjs,Organization,JavaScript,40284,7156,144,479407,MIT,False,False,False,2013-04-12T12:27:51Z
video.js,videojs,Organization,JavaScript,39879,7483,670,128107,NOASSERTION,True,False,False,2010-05-14T18:45:10Z
drawdb,drawdb-io,Organization,JavaScript,39379,3223,239,7470,AGPL-3.0,False,False,False,2023-07-16T17:09:20Z
preact,preactjs,Organization,JavaScript,38857,2051,39,20121,MIT,True,False,False,2015-09-11T02:40:18Z
materialize,Dogfalo,User,JavaScript,38807,4600,792,165858,MIT,True,False,False,2014-09-12T19:35:38Z
awesome-copilot,github,Organization,JavaScript,38794,4916,35,112817,MIT,False,False,False,2025-06-11T16:57:39Z
tesseract.js,naptha,Organization,JavaScript,38696,2390,49,109272,Apache-2.0,False,False,False,2015-06-24T02:49:52Z
impress.js,impress,Organization,JavaScript,38169,6569,59,4388,MIT,True,False,False,2011-12-28T22:23:19Z
wtfjs,denysdovhan,User,JavaScript,37678,2678,44,1521,WTFPL,False,False,False,2017-07-14T15:42:12Z
marked,markedjs,Organization,JavaScript,37134,3705,17,10775,NOASSERTION,False,False,False,2011-07-24T13:15:51Z
fastify,fastify,Organization,JavaScript,37095,3009,148,10615,MIT,False,False,False,2016-09-28T19:10:14Z
one-api,songquanpeng,User,JavaScript,36799,6854,1034,15963,MIT,True,False,False,2023-04-22T12:39:24Z
carbon,carbon-app,Organization,JavaScript,36098,1977,85,21055,MIT,False,False,False,2017-06-16T02:50:28Z
CyberChef,gchq,Organization,JavaScript,35783,4139,563,148729,Apache-2.0,True,False,False,2016-11-28T10:34:07Z
How-To-Ask-Questions-The-Smart-Way,ryanhanwu,User,JavaScript,35730,5839,11,380,MIT,False,False,False,2015-03-28T16:52:40Z
koa,koajs,Organization,JavaScript,35686,3224,37,4014,MIT,True,False,False,2013-07-20T18:53:45Z
fullPage.js,alvarotrigo,User,JavaScript,35398,7097,129,17123,GPL-3.0,True,False,False,2013-09-20T11:58:29Z
husky,typicode,User,JavaScript,35311,1096,108,4846,MIT,False,False,False,2014-06-23T12:14:21Z
hackathon-starter,sahat,User,JavaScript,35249,8118,1,17286,MIT,False,False,False,2013-11-13T17:24:12Z
AnotherRedisDesktopManager,qishibo,User,JavaScript,34741,2714,160,6612,MIT,True,False,False,2019-01-08T06:01:56Z
JavaScript,TheAlgorithms,Organization,JavaScript,34244,5845,214,3007,GPL-3.0,True,False,False,2017-07-13T06:12:33Z
clipboard.js,zenorocha,User,JavaScript,34116,3911,16,3631,MIT,True,False,False,2015-09-18T23:04:55Z
ai-website-cloner-template,JCodesMore,User,JavaScript,34081,4974,2,1374,MIT,False,False,False,2026-03-13T11:14:39Z
learnGitBranching,pcottle,User,JavaScript,34016,6026,60,28895,MIT,True,False,False,2012-08-13T22:36:09Z
react-beautiful-dnd,atlassian,Organization,JavaScript,33934,2695,642,14804,NOASSERTION,False,False,True,2017-08-09T03:37:15Z
netron,lutzroeder,User,JavaScript,33453,3186,18,98630,MIT,False,False,False,2010-12-26T12:53:43Z
SillyTavern,SillyTavern,Organization,JavaScript,33170,6245,605,215405,AGPL-3.0,False,False,False,2023-02-09T10:19:24Z
brackets,adobe,Organization,JavaScript,32996,7446,2774,92974,MIT,True,False,True,2011-12-07T21:14:40Z
gulp,gulpjs,Organization,JavaScript,32941,4130,34,1117,MIT,False,False,False,2013-07-04T05:26:06Z
codex-plugin-cc,openai,Organization,JavaScript,32930,2285,493,158,Apache-2.0,False,False,False,2026-03-30T15:29:52Z
sharp,lovell,User,JavaScript,32645,1434,118,60453,Apache-2.0,False,False,False,2013-08-19T20:24:24Z
homepage,gethomepage,Organization,JavaScript,32488,2094,1,55378,GPL-3.0,False,False,False,2022-08-24T07:29:42Z
github-chinese,maboloshi,User,JavaScript,32487,1877,63,76760,GPL-3.0,False,False,False,2021-09-27T08:47:55Z
lottie-web,airbnb,Organization,JavaScript,32084,2940,857,358131,MIT,True,False,False,2015-02-20T21:02:59Z
docsify,docsifyjs,Organization,JavaScript,31502,5793,99,31873,MIT,True,False,False,2016-11-20T07:55:43Z
webtorrent,webtorrent,Organization,JavaScript,31387,2898,84,54133,MIT,False,False,False,2013-10-15T08:16:40Z
jsPDF,parallax,Organization,JavaScript,31296,4795,117,144949,MIT,False,False,False,2009-12-06T14:56:32Z
AI-Expert-Roadmap,AMAI-GmbH,Organization,JavaScript,31225,2580,19,414,MIT,False,False,False,2020-10-24T21:49:40Z
Sortable,SortableJS,Organization,JavaScript,31182,3722,526,2775,MIT,True,False,False,2013-12-19T10:10:13Z
weekly,ascoders,User,JavaScript,31099,3256,15,8812,,True,False,False,2017-03-20T06:10:04Z
agent-skills,vercel-labs,Organization,JavaScript,30992,2742,174,11299,,True,False,False,2025-12-08T19:10:06Z
lighthouse,GoogleChrome,Organization,JavaScript,30748,9759,467,366667,Apache-2.0,False,False,False,2016-03-08T01:03:11Z
layui,layui,Organization,JavaScript,30571,7357,39,33833,MIT,False,False,False,2015-09-22T08:12:03Z
particles.js,VincentGarreau,User,JavaScript,30207,4812,367,158,MIT,True,False,False,2014-09-06T14:29:47Z
plyr,sampotts,User,JavaScript,29986,3117,939,66362,MIT,False,False,False,2015-02-14T11:33:07Z
500lines,aosabook,User,JavaScript,29576,5806,59,60251,NOASSERTION,True,False,False,2013-11-04T02:02:53Z
vue-cli,vuejs,Organization,JavaScript,29542,6236,1069,31134,MIT,True,False,False,2015-12-26T23:11:20Z
react-boilerplate,react-boilerplate,Organization,JavaScript,29479,5994,140,8943,MIT,False,False,False,2015-02-18T14:36:32Z
awesome-gpt-image-2,freestylefly,User,JavaScript,29451,2821,24,220067,MIT,True,False,False,2026-04-25T09:19:13Z
project-guidelines,elsewhencode,Organization,JavaScript,29439,3139,16,507,MIT,True,False,False,2017-06-30T10:17:55Z
standard,standard,Organization,JavaScript,29427,2302,128,3752,MIT,False,False,False,2015-01-27T01:23:31Z
OpenCLI,jackwener,User,JavaScript,29122,2852,247,16182,Apache-2.0,True,False,False,2026-03-14T22:10:23Z
awesome-vscode,viatsko,User,JavaScript,29016,1414,57,10962,CC0-1.0,True,False,False,2016-02-07T23:02:45Z
swagger-ui,swagger-api,Organization,JavaScript,29001,9257,1127,635017,Apache-2.0,True,False,False,2011-07-15T22:56:39Z
immer,immerjs,Organization,JavaScript,28983,883,46,7410,MIT,True,False,False,2017-12-29T12:25:47Z
frontend-slides,zarazhangrui,User,JavaScript,28972,2304,68,582,MIT,True,False,False,2026-01-28T00:42:34Z
todomvc,tastejs,Organization,JavaScript,28958,13718,72,78229,NOASSERTION,True,False,False,2011-06-03T19:56:33Z
the-super-tiny-compiler,jamiebuilds,User,JavaScript,28563,2854,16,41,CC-BY-4.0,True,False,False,2016-03-11T04:19:18Z
Clash-for-Windows_Chinese,Z-Siqi,User,JavaScript,28548,3205,2,84091,,True,False,False,2021-04-19T08:13:23Z
slick,kenwheeler,User,JavaScript,28542,5737,1317,3816,MIT,False,False,False,2014-03-24T02:10:05Z
live,fanmingming,User,JavaScript,28403,4215,37,1749425,GPL-3.0,False,False,False,2022-11-16T18:03:31Z
commander.js,tj,User,JavaScript,28387,1773,8,3944,MIT,True,False,False,2011-08-14T21:33:58Z
vuex,vuejs,Organization,JavaScript,28313,9410,143,16581,MIT,False,False,False,2015-07-16T04:21:26Z
GSAP,greensock,Organization,JavaScript,28310,2186,5,14456,,True,False,False,2012-09-21T18:03:25Z
nginxconfig.io,digitalocean,Organization,JavaScript,28258,2031,71,9520,MIT,False,False,False,2018-01-05T14:21:14Z
Open-Generative-AI,Anil-matcha,User,JavaScript,28153,4996,35,114243,MIT,True,False,False,2023-05-09T14:12:37Z
async,caolan,User,JavaScript,28132,2376,24,7592,MIT,True,False,False,2010-06-01T21:01:30Z
koodo-reader,koodo-reader,Organization,JavaScript,28122,2102,271,94747,AGPL-3.0,False,False,False,2020-03-05T02:18:30Z
backbone,jashkenas,User,JavaScript,28102,5274,65,27290,MIT,True,False,False,2010-09-30T19:41:28Z
9router,decolua,User,JavaScript,28068,5089,2006,14034,MIT,False,False,False,2026-01-05T02:59:30Z
claude-task-master,eyaltoledano,User,JavaScript,28063,2623,212,29288,NOASSERTION,True,False,False,2025-03-04T18:54:54Z
aos,michalsnik,User,JavaScript,28052,2628,375,1465,MIT,True,False,False,2015-07-09T17:49:00Z
claude-hud,jarrodwatts,User,JavaScript,27886,1294,18,3091,MIT,False,False,False,2026-01-02T01:35:07Z
ios_rule_script,blackmatrix7,User,JavaScript,27817,4064,378,4040856,GPL-2.0,True,False,False,2020-06-30T05:40:53Z
yapi,YMFE,Organization,JavaScript,27721,4818,1628,232820,Apache-2.0,False,False,False,2016-05-30T09:09:09Z
javascript-interview-questions,sudheerj,User,JavaScript,27639,7674,20,6663,,True,False,False,2017-10-29T05:40:24Z
eslint,eslint,Organization,JavaScript,27496,5172,129,53679,MIT,False,False,False,2013-06-29T23:59:48Z
30-Days-Of-React,Asabeneh,User,JavaScript,27488,7676,215,18757,,True,False,False,2020-09-29T13:38:54Z
mongoose,Automattic,Organization,JavaScript,27472,4040,169,161009,MIT,True,False,False,2010-04-06T21:39:05Z
Daily-Interview-Question,Advanced-Frontend,Organization,JavaScript,27374,3229,266,199,,True,False,False,2019-01-19T10:49:00Z
underscore,jashkenas,User,JavaScript,27323,5421,52,7424,MIT,True,False,False,2009-10-25T18:31:06Z
codemirror5,codemirror,Organization,JavaScript,27231,4929,437,19580,MIT,False,False,True,2011-01-14T13:44:03Z
quasar,quasarframework,Organization,JavaScript,27211,3680,76,578679,MIT,False,False,False,2015-10-05T15:45:36Z
shields,badges,Organization,JavaScript,27175,5619,302,524303,Apache-2.0,False,False,False,2013-01-30T07:41:54Z
ace,ajaxorg,Organization,JavaScript,27146,5260,140,44722,NOASSERTION,True,False,False,2010-10-27T10:43:36Z
react-virtualized,bvaughn,User,JavaScript,27076,3020,0,48767,MIT,True,False,False,2015-11-03T00:48:07Z
nanoid,ai,User,JavaScript,26964,876,0,5841,MIT,False,False,False,2017-08-05T05:24:35Z
vimium,philc,User,JavaScript,26922,2616,892,6827,MIT,True,False,False,2009-09-20T07:08:19Z
nodemon,remy,User,JavaScript,26666,1739,12,3043,MIT,True,False,False,2010-10-03T12:50:52Z
nprogress,rstacruz,User,JavaScript,26368,1767,131,722,MIT,True,False,False,2013-08-20T13:58:02Z
GDevelop,4ian,User,JavaScript,26355,1539,629,1953106,NOASSERTION,True,False,False,2014-06-29T19:58:38Z
rollup,rollup,Organization,JavaScript,26309,1774,609,35521,NOASSERTION,True,False,False,2015-05-14T22:26:28Z
fe-interview,haizlin,Organization,JavaScript,26254,3239,6259,8068,MIT,True,False,False,2019-04-17T03:05:58Z
feather,feathericons,Organization,JavaScript,25989,1280,510,16149,MIT,True,False,False,2014-05-28T19:49:55Z
select2,select2,Organization,JavaScript,25903,6130,137,14349,MIT,False,False,False,2012-03-04T18:43:12Z
fetch,JakeChampion,User,JavaScript,25854,2811,23,581,MIT,False,False,False,2014-10-13T00:26:19Z
simple-icons,simple-icons,Organization,JavaScript,25814,3159,957,68862,CC0-1.0,False,False,False,2012-11-16T11:09:13Z
localForage,localForage,Organization,JavaScript,25812,1288,250,4858,Apache-2.0,True,False,False,2013-10-31T00:10:06Z
ChromeAppHeroes,zhaoolee,User,JavaScript,25808,2628,44,891649,GPL-3.0,True,False,False,2019-02-07T06:35:24Z
Modernizr,Modernizr,Organization,JavaScript,25683,2925,199,20601,MIT,True,False,False,2009-09-25T20:13:23Z
core-js,zloirock,User,JavaScript,25532,1683,44,117396,MIT,False,False,False,2013-07-17T16:32:27Z
request,request,Organization,JavaScript,25506,3143,143,2290,Apache-2.0,False,False,False,2011-01-23T01:25:14Z
howler.js,goldfire,User,JavaScript,25342,2273,417,32239,MIT,False,False,False,2013-01-28T16:47:12Z
PhotoSwipe,dimsemenov,User,JavaScript,25248,3264,170,30495,MIT,True,False,False,2011-04-07T05:46:29Z
highlight.js,highlightjs,Organization,JavaScript,24995,3754,106,16702,BSD-3-Clause,True,False,False,2011-01-01T23:47:21Z
nylas-mail,nylas,Organization,JavaScript,24734,1344,1003,88700,MIT,False,False,True,2014-10-16T18:29:12Z
javascript-testing-best-practices,goldbergyoni,User,JavaScript,24626,2094,70,10417,MIT,True,False,False,2019-07-04T11:08:12Z
NeoPass,Max-Eee,User,JavaScript,24530,99,0,2343,,True,False,False,2024-11-15T07:41:53Z
winston,winstonjs,Organization,JavaScript,24518,1848,531,4429,MIT,False,False,False,2010-12-29T18:49:51Z
cli,spicetify,Organization,JavaScript,24451,928,15,9295,LGPL-2.1,False,False,False,2018-12-01T19:55:18Z
pkg,vercel,Organization,JavaScript,24344,1071,0,41320,MIT,False,False,True,2016-08-08T19:41:59Z
hammer.js,hammerjs,Organization,JavaScript,24343,2557,317,10186,MIT,True,False,False,2012-03-02T12:58:28Z
ramda,ramda,Organization,JavaScript,24053,1433,146,8551,MIT,True,False,False,2013-06-21T20:32:35Z
semantic-release,semantic-release,Organization,JavaScript,24030,1809,404,9418,MIT,False,False,False,2014-09-15T16:18:28Z
dev-sidecar,docmirror,Organization,JavaScript,23996,2949,34,13062,MPL-2.0,True,False,False,2020-09-29T10:38:20Z
social-analyzer,qeeqbox,Organization,JavaScript,23975,2311,28,62763,AGPL-3.0,True,False,False,2020-11-30T19:04:26Z
p5.js,processing,Organization,JavaScript,23958,3820,525,179922,LGPL-2.1,True,False,False,2013-02-26T03:14:47Z
MagicMirror,MagicMirrorOrg,Organization,JavaScript,23850,4566,13,27338,MIT,True,False,False,2014-02-19T15:48:09Z
freeCodeCamp,freeCodeCamp,Organization,TypeScript,455241,46151,196,580675,BSD-3-Clause,False,False,False,2014-12-24T17:49:19Z
openclaw,openclaw,Organization,TypeScript,389260,81805,6445,4092083,NOASSERTION,False,False,False,2025-11-24T10:16:47Z
developer-roadmap,nilbuild,User,TypeScript,366667,44908,2,362945,NOASSERTION,True,False,False,2017-03-15T13:45:52Z
deepseek-harness,deepseek-ai,Organization,TypeScript,216664,25613,0,172779,MIT,False,False,False,2026-08-13T11:56:32Z
vue,vuejs,Organization,TypeScript,212063,33724,640,32152,MIT,True,False,False,2013-07-29T03:24:51Z
opencode,anomalyco,Organization,TypeScript,206019,26899,5682,505340,MIT,False,False,False,2025-04-30T20:08:00Z
n8n,n8n-io,Organization,TypeScript,203798,60620,1182,580478,NOASSERTION,False,False,False,2019-06-22T09:24:21Z
vscode,microsoft,Organization,TypeScript,191504,42060,20710,1416292,MIT,True,False,False,2015-09-03T20:23:38Z
firecrawl,firecrawl,Organization,TypeScript,178116,9705,606,177573,AGPL-3.0,False,False,False,2024-04-15T21:02:29Z
dify,langgenius,Organization,TypeScript,155136,24500,1054,543606,NOASSERTION,False,False,False,2023-04-12T07:40:24Z
clash-verge-rev,clash-verge-rev,Organization,TypeScript,143252,10313,421,85516,GPL-3.0,True,False,False,2023-11-21T18:24:03Z
tech-interview-handbook,yangshun,User,TypeScript,142526,16795,37,33702,MIT,True,False,False,2016-07-05T05:00:48Z
iptv,iptv-org,Organization,TypeScript,138156,8026,40,1348596,Unlicense,False,False,False,2018-11-14T22:00:57Z
gstack,garrytan,User,TypeScript,132183,19779,869,133790,MIT,True,False,False,2026-03-11T21:22:45Z
excalidraw,excalidraw,Organization,TypeScript,131461,15178,3443,103545,MIT,False,False,False,2020-01-02T01:04:43Z
ui,shadcn-ui,Organization,TypeScript,123427,10156,1968,70763,MIT,False,False,False,2023-01-04T12:43:27Z
immich,immich-app,Organization,TypeScript,113681,6845,725,323641,AGPL-3.0,False,False,False,2022-02-03T15:56:27Z
supabase,supabase,Organization,TypeScript,108985,13723,1127,2453324,Apache-2.0,False,False,False,2019-10-12T05:56:49Z
gemini-cli,google-gemini,Organization,TypeScript,106875,14540,823,103099,Apache-2.0,False,False,False,2025-04-17T17:04:31Z
pi,earendil-works,Organization,TypeScript,103278,12905,152,70833,MIT,True,False,False,2025-08-09T14:03:50Z
